"gs_name","gene_symbol","category"
"H_Complement_cascade","PSMB9","Immune_Regulation_Pathways"
"H_Complement_cascade","RABIF","Immune_Regulation_Pathways"
"H_Complement_cascade","RAF1","Immune_Regulation_Pathways"
"H_Complement_cascade","RASGRP1","Immune_Regulation_Pathways"
"H_Complement_cascade","RBSN","Immune_Regulation_Pathways"
"H_Complement_cascade","RCE1","Immune_Regulation_Pathways"
"H_Complement_cascade","RHOG","Immune_Regulation_Pathways"
"H_Complement_cascade","RNF4","Immune_Regulation_Pathways"
"H_Complement_cascade","S100A12","Immune_Regulation_Pathways"
"H_Complement_cascade","S100A13","Immune_Regulation_Pathways"
"H_Complement_cascade","S100A9","Immune_Regulation_Pathways"
"H_Complement_cascade","SCG3","Immune_Regulation_Pathways"
"H_Complement_cascade","SERPINA1","Immune_Regulation_Pathways"
"H_Complement_cascade","SERPINB2","Immune_Regulation_Pathways"
"H_Complement_cascade","SERPINC1","Immune_Regulation_Pathways"
"H_Complement_cascade","SERPINE1","Immune_Regulation_Pathways"
"H_Complement_cascade","SERPING1","Immune_Regulation_Pathways"
"H_Complement_cascade","SH2B3","Immune_Regulation_Pathways"
"H_Complement_cascade","SIRT6","Immune_Regulation_Pathways"
"H_Complement_cascade","SPOCK2","Immune_Regulation_Pathways"
"H_Complement_cascade","SRC","Immune_Regulation_Pathways"
"H_Complement_cascade","STX4","Immune_Regulation_Pathways"
"H_Complement_cascade","TFPI2","Immune_Regulation_Pathways"
"H_Complement_cascade","TIMP1","Immune_Regulation_Pathways"
"H_Complement_cascade","TIMP2","Immune_Regulation_Pathways"
"H_Complement_cascade","TMPRSS6","Immune_Regulation_Pathways"
"H_Complement_cascade","TNFAIP3","Immune_Regulation_Pathways"
"H_Complement_cascade","USP14","Immune_Regulation_Pathways"
"H_Complement_cascade","USP15","Immune_Regulation_Pathways"
"H_Complement_cascade","USP16","Immune_Regulation_Pathways"
"H_Complement_cascade","USP8","Immune_Regulation_Pathways"
"H_Complement_cascade","VCPIP1","Immune_Regulation_Pathways"
"H_Complement_cascade","WAS","Immune_Regulation_Pathways"
"H_Complement_cascade","XPNPEP1","Immune_Regulation_Pathways"
"H_Complement_cascade","ZEB1","Immune_Regulation_Pathways"
"H_Complement_cascade","ZFPM2","Immune_Regulation_Pathways"
"H_DNA_repair","AAAS","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","ADA","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","ADCY6","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","ADRM1","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","AGO4","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","AK1","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","AK3","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","ALYREF","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","APRT","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","ARL6IP1","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","BCAM","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","BCAP31","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","BOLA2","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","BRF2","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","CANT1","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","CCNO","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","CDA","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","CETN2","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","CLP1","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","CMPK2","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","COX17","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","CSTF3","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","DAD1","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","DCTN4","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","DDB1","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","DDB2","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","DGCR8","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","DGUOK","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","DUT","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","EDF1","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","EIF1B","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","ELL","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","ELOA","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","ERCC1","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","ERCC2","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","ERCC3","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","ERCC4","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","ERCC5","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","ERCC8","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","FEN1","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","GMPR2","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","GPX4","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","GSDME","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","GTF2A2","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","GTF2B","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","GTF2F1","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","GTF2H1","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","GTF2H3","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","GTF2H5","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","GTF3C5","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","GUK1","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","HCLS1","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","HPRT1","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","IMPDH2","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","ITPA","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","LIG1","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","MPC2","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","MPG","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","MRPL40","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","NCBP2","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","NELFB","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","NELFCD","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","NELFE","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","NFX1","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","NME1","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","NME3","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","NME4","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","NPR2","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","NT5C","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","NT5C3A","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","NUDT21","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","NUDT9","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","PCNA","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","PDE4B","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","PDE6G","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","PNP","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","POLA1","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","POLA2","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","POLB","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","POLD1","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","POLD3","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","POLD4","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","POLE4","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","POLH","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","POLL","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","POLR1C","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","POLR1D","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","POLR1H","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","POLR2A","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","POLR2C","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","POLR2D","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","POLR2E","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","POLR2F","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","POLR2G","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","POLR2H","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","POLR2I","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","POLR2J","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","POLR2K","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","POLR3C","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","POLR3GL","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","POM121","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","PRIM1","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","RAD51","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","RAD52","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","RAE1","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","RALA","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","RBX1","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","REV3L","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","RFC2","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","RFC3","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","RFC4","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","RFC5","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","RNMT","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","RPA2","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","RPA3","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","RRM2B","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","SAC3D1","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","SDCBP","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","SEC61A1","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","SF3A3","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","SMAD5","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","SNAPC4","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","SNAPC5","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","SRSF6","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","SSRP1","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","STX3","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","SUPT4H1","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","SUPT5H","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","SURF1","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","TAF10","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","TAF12","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","TAF13","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","TAF1C","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","TAF6","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","TAF9","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","TARBP2","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","TK2","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","TMED2","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","TP53","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","TSG101","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","TYMS","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","UMPS","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","UPF3B","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","USP11","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","VPS28","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","VPS37B","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","VPS37D","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","XPC","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","ZNF707","Cell_Cycle_and_Apoptosis"
"H_DNA_repair","ZWINT","Cell_Cycle_and_Apoptosis"
"H_EMT","ABI3BP","Cell_differentiation"
"H_EMT","ACTA2","Cell_differentiation"
"H_EMT","ADAM12","Cell_differentiation"
"H_EMT","ANPEP","Cell_differentiation"
"H_EMT","APLP1","Cell_differentiation"
"H_EMT","AREG","Cell_differentiation"
"H_EMT","BASP1","Cell_differentiation"
"H_EMT","BDNF","Cell_differentiation"
"H_EMT","BGN","Cell_differentiation"
"H_EMT","BMP1","Cell_differentiation"
"H_EMT","CADM1","Cell_differentiation"
"H_EMT","CALD1","Cell_differentiation"
"H_EMT","CALU","Cell_differentiation"
"H_EMT","CAP2","Cell_differentiation"
"H_EMT","CAPG","Cell_differentiation"
"H_EMT","CCN1","Cell_differentiation"
"H_EMT","CCN2","Cell_differentiation"
"H_EMT","CD44","Cell_differentiation"
"H_EMT","CD59","Cell_differentiation"
"H_EMT","CDH11","Cell_differentiation"
"H_EMT","CDH2","Cell_differentiation"
"H_EMT","CDH6","Cell_differentiation"
"H_EMT","COL11A1","Cell_differentiation"
"H_EMT","COL12A1","Cell_differentiation"
"H_EMT","COL16A1","Cell_differentiation"
"H_EMT","COL1A1","Cell_differentiation"
"H_EMT","COL1A2","Cell_differentiation"
"H_EMT","COL3A1","Cell_differentiation"
"H_EMT","COL4A1","Cell_differentiation"
"H_EMT","COL4A2","Cell_differentiation"
"H_EMT","COL5A1","Cell_differentiation"
"H_EMT","COL5A2","Cell_differentiation"
"H_EMT","COL5A3","Cell_differentiation"
"H_EMT","COL6A2","Cell_differentiation"
"H_EMT","COL6A3","Cell_differentiation"
"H_EMT","COL7A1","Cell_differentiation"
"H_EMT","COL8A2","Cell_differentiation"
"H_EMT","COLGALT1","Cell_differentiation"
"H_EMT","COMP","Cell_differentiation"
"H_EMT","COPA","Cell_differentiation"
"H_EMT","CRLF1","Cell_differentiation"
"H_EMT","CTHRC1","Cell_differentiation"
"H_EMT","CXCL1","Cell_differentiation"
"H_EMT","CXCL12","Cell_differentiation"
"H_EMT","CXCL6","Cell_differentiation"
"H_EMT","CXCL8","Cell_differentiation"
"H_EMT","DAB2","Cell_differentiation"
"H_EMT","DCN","Cell_differentiation"
"H_EMT","DKK1","Cell_differentiation"
"H_EMT","DPYSL3","Cell_differentiation"
"H_EMT","DST","Cell_differentiation"
"H_EMT","ECM1","Cell_differentiation"
"H_EMT","ECM2","Cell_differentiation"
"H_EMT","EDIL3","Cell_differentiation"
"H_EMT","EFEMP2","Cell_differentiation"
"H_EMT","ELN","Cell_differentiation"
"H_EMT","EMP3","Cell_differentiation"
"H_EMT","ENO2","Cell_differentiation"
"H_EMT","FAP","Cell_differentiation"
"H_EMT","FAS","Cell_differentiation"
"H_EMT","FBLN1","Cell_differentiation"
"H_EMT","FBLN2","Cell_differentiation"
"H_EMT","FBLN5","Cell_differentiation"
"H_EMT","FBN1","Cell_differentiation"
"H_EMT","FBN2","Cell_differentiation"
"H_EMT","FERMT2","Cell_differentiation"
"H_EMT","FGF2","Cell_differentiation"
"H_EMT","FLNA","Cell_differentiation"
"H_EMT","FMOD","Cell_differentiation"
"H_EMT","FN1","Cell_differentiation"
"H_EMT","FOXC2","Cell_differentiation"
"H_EMT","FSTL1","Cell_differentiation"
"H_EMT","FSTL3","Cell_differentiation"
"H_EMT","FUCA1","Cell_differentiation"
"H_EMT","FZD8","Cell_differentiation"
"H_EMT","GADD45A","Cell_differentiation"
"H_EMT","GADD45B","Cell_differentiation"
"H_EMT","GAS1","Cell_differentiation"
"H_EMT","GEM","Cell_differentiation"
"H_EMT","GJA1","Cell_differentiation"
"H_EMT","GLIPR1","Cell_differentiation"
"H_EMT","GPC1","Cell_differentiation"
"H_EMT","GPX7","Cell_differentiation"
"H_EMT","GREM1","Cell_differentiation"
"H_EMT","HTRA1","Cell_differentiation"
"H_EMT","ID2","Cell_differentiation"
"H_EMT","IGFBP2","Cell_differentiation"
"H_EMT","IGFBP3","Cell_differentiation"
"H_EMT","IGFBP4","Cell_differentiation"
"H_EMT","IL15","Cell_differentiation"
"H_EMT","IL32","Cell_differentiation"
"H_EMT","IL6","Cell_differentiation"
"H_EMT","INHBA","Cell_differentiation"
"H_EMT","ITGA2","Cell_differentiation"
"H_EMT","ITGA5","Cell_differentiation"
"H_EMT","ITGAV","Cell_differentiation"
"H_EMT","ITGB1","Cell_differentiation"
"H_EMT","ITGB3","Cell_differentiation"
"H_EMT","ITGB5","Cell_differentiation"
"H_EMT","JUN","Cell_differentiation"
"H_EMT","LAMA1","Cell_differentiation"
"H_EMT","LAMA2","Cell_differentiation"
"H_EMT","LAMA3","Cell_differentiation"
"H_EMT","LAMC1","Cell_differentiation"
"H_EMT","LAMC2","Cell_differentiation"
"H_EMT","LGALS1","Cell_differentiation"
"H_EMT","LOX","Cell_differentiation"
"H_EMT","LOXL1","Cell_differentiation"
"H_EMT","LOXL2","Cell_differentiation"
"H_EMT","LRP1","Cell_differentiation"
"H_EMT","LRRC15","Cell_differentiation"
"H_EMT","LUM","Cell_differentiation"
"H_EMT","MAGEE1","Cell_differentiation"
"H_EMT","MATN2","Cell_differentiation"
"H_EMT","MATN3","Cell_differentiation"
"H_EMT","MCM7","Cell_differentiation"
"H_EMT","MEST","Cell_differentiation"
"H_EMT","MFAP5","Cell_differentiation"
"H_EMT","MGP","Cell_differentiation"
"H_EMT","MMP1","Cell_differentiation"
"H_EMT","MMP14","Cell_differentiation"
"H_EMT","MMP2","Cell_differentiation"
"H_EMT","MMP3","Cell_differentiation"
"H_EMT","MSX1","Cell_differentiation"
"H_EMT","MXRA5","Cell_differentiation"
"H_EMT","MYL9","Cell_differentiation"
"H_EMT","MYLK","Cell_differentiation"
"H_EMT","NID2","Cell_differentiation"
"H_EMT","NNMT","Cell_differentiation"
"H_EMT","NOTCH2","Cell_differentiation"
"H_EMT","NT5E","Cell_differentiation"
"H_EMT","NTM","Cell_differentiation"
"H_EMT","OXTR","Cell_differentiation"
"H_EMT","P3H1","Cell_differentiation"
"H_EMT","PCOLCE","Cell_differentiation"
"H_EMT","PCOLCE2","Cell_differentiation"
"H_EMT","PDGFRB","Cell_differentiation"
"H_EMT","PDLIM4","Cell_differentiation"
"H_EMT","PFN2","Cell_differentiation"
"H_EMT","PLAUR","Cell_differentiation"
"H_EMT","PLOD1","Cell_differentiation"
"H_EMT","PLOD2","Cell_differentiation"
"H_EMT","PLOD3","Cell_differentiation"
"H_EMT","PMEPA1","Cell_differentiation"
"H_EMT","PMP22","Cell_differentiation"
"H_EMT","POSTN","Cell_differentiation"
"H_EMT","PPIB","Cell_differentiation"
"H_EMT","PRRX1","Cell_differentiation"
"H_EMT","PRSS2","Cell_differentiation"
"H_EMT","PTHLH","Cell_differentiation"
"H_EMT","PTX3","Cell_differentiation"
"H_EMT","PVR","Cell_differentiation"
"H_EMT","QSOX1","Cell_differentiation"
"H_EMT","RGS4","Cell_differentiation"
"H_EMT","RHOB","Cell_differentiation"
"H_EMT","SAT1","Cell_differentiation"
"H_EMT","SCG2","Cell_differentiation"
"H_EMT","SDC1","Cell_differentiation"
"H_EMT","SDC4","Cell_differentiation"
"H_EMT","SERPINE1","Cell_differentiation"
"H_EMT","SERPINE2","Cell_differentiation"
"H_EMT","SERPINH1","Cell_differentiation"
"H_EMT","SFRP1","Cell_differentiation"
"H_EMT","SFRP4","Cell_differentiation"
"H_EMT","SGCB","Cell_differentiation"
"H_EMT","SGCD","Cell_differentiation"
"H_EMT","SGCG","Cell_differentiation"
"H_EMT","SLC6A8","Cell_differentiation"
"H_EMT","SLIT2","Cell_differentiation"
"H_EMT","SLIT3","Cell_differentiation"
"H_EMT","SNAI2","Cell_differentiation"
"H_EMT","SNTB1","Cell_differentiation"
"H_EMT","SPARC","Cell_differentiation"
"H_EMT","SPOCK1","Cell_differentiation"
"H_EMT","SPP1","Cell_differentiation"
"H_EMT","TAGLN","Cell_differentiation"
"H_EMT","TFPI2","Cell_differentiation"
"H_EMT","TGFB1","Cell_differentiation"
"H_EMT","TGFBI","Cell_differentiation"
"H_EMT","TGFBR3","Cell_differentiation"
"H_EMT","TGM2","Cell_differentiation"
"H_EMT","THBS1","Cell_differentiation"
"H_EMT","THBS2","Cell_differentiation"
"H_EMT","THY1","Cell_differentiation"
"H_EMT","TIMP1","Cell_differentiation"
"H_EMT","TIMP3","Cell_differentiation"
"H_EMT","TNC","Cell_differentiation"
"H_EMT","TNFAIP3","Cell_differentiation"
"H_EMT","TNFRSF11B","Cell_differentiation"
"H_EMT","TNFRSF12A","Cell_differentiation"
"H_EMT","TPM1","Cell_differentiation"
"H_EMT","TPM2","Cell_differentiation"
"H_EMT","TPM4","Cell_differentiation"
"H_EMT","VCAM1","Cell_differentiation"
"H_EMT","VCAN","Cell_differentiation"
"H_EMT","VEGFA","Cell_differentiation"
"H_EMT","VEGFC","Cell_differentiation"
"H_EMT","VIM","Cell_differentiation"
"H_EMT","WIPF1","Cell_differentiation"
"H_EMT","WNT5A","Cell_differentiation"
"H_FA_metabolism","AADAT","Metabolic_Pathways"
"H_FA_metabolism","ACAA1","Metabolic_Pathways"
"H_FA_metabolism","ACAA2","Metabolic_Pathways"
"H_FA_metabolism","ACADL","Metabolic_Pathways"
"H_FA_metabolism","ACADM","Metabolic_Pathways"
"H_FA_metabolism","ACADS","Metabolic_Pathways"
"H_FA_metabolism","ACADVL","Metabolic_Pathways"
"H_FA_metabolism","ACAT2","Metabolic_Pathways"
"H_FA_metabolism","ACO2","Metabolic_Pathways"
"H_FA_metabolism","ACOT2","Metabolic_Pathways"
"H_FA_metabolism","ACOT8","Metabolic_Pathways"
"H_FA_metabolism","ACOX1","Metabolic_Pathways"
"H_FA_metabolism","ACSL1","Metabolic_Pathways"
"H_FA_metabolism","ACSL4","Metabolic_Pathways"
"H_FA_metabolism","ACSL5","Metabolic_Pathways"
"H_FA_metabolism","ACSM3","Metabolic_Pathways"
"H_FA_metabolism","ACSS1","Metabolic_Pathways"
"H_FA_metabolism","ADH1C","Metabolic_Pathways"
"H_FA_metabolism","ADH7","Metabolic_Pathways"
"H_FA_metabolism","ADIPOR2","Metabolic_Pathways"
"H_FA_metabolism","ADSL","Metabolic_Pathways"
"H_FA_metabolism","ALAD","Metabolic_Pathways"
"H_FA_metabolism","ALDH1A1","Metabolic_Pathways"
"H_FA_metabolism","ALDH3A1","Metabolic_Pathways"
"H_FA_metabolism","ALDH3A2","Metabolic_Pathways"
"H_FA_metabolism","ALDH9A1","Metabolic_Pathways"
"H_FA_metabolism","ALDOA","Metabolic_Pathways"
"H_FA_metabolism","AOC3","Metabolic_Pathways"
"H_FA_metabolism","APEX1","Metabolic_Pathways"
"H_FA_metabolism","AQP7","Metabolic_Pathways"
"H_FA_metabolism","AUH","Metabolic_Pathways"
"H_FA_metabolism","BCKDHB","Metabolic_Pathways"
"H_FA_metabolism","BLVRA","Metabolic_Pathways"
"H_FA_metabolism","BMPR1B","Metabolic_Pathways"
"H_FA_metabolism","BPHL","Metabolic_Pathways"
"H_FA_metabolism","CA2","Metabolic_Pathways"
"H_FA_metabolism","CA4","Metabolic_Pathways"
"H_FA_metabolism","CA6","Metabolic_Pathways"
"H_FA_metabolism","CBR1","Metabolic_Pathways"
"H_FA_metabolism","CBR3","Metabolic_Pathways"
"H_FA_metabolism","CD1D","Metabolic_Pathways"
"H_FA_metabolism","CD36","Metabolic_Pathways"
"H_FA_metabolism","CEL","Metabolic_Pathways"
"H_FA_metabolism","CIDEA","Metabolic_Pathways"
"H_FA_metabolism","CPOX","Metabolic_Pathways"
"H_FA_metabolism","CPT1A","Metabolic_Pathways"
"H_FA_metabolism","CPT2","Metabolic_Pathways"
"H_FA_metabolism","CRAT","Metabolic_Pathways"
"H_FA_metabolism","CRYZ","Metabolic_Pathways"
"H_FA_metabolism","CYP1A1","Metabolic_Pathways"
"H_FA_metabolism","CYP4A11","Metabolic_Pathways"
"H_FA_metabolism","CYP4A22","Metabolic_Pathways"
"H_FA_metabolism","D2HGDH","Metabolic_Pathways"
"H_FA_metabolism","DECR1","Metabolic_Pathways"
"H_FA_metabolism","DHCR24","Metabolic_Pathways"
"H_FA_metabolism","DLD","Metabolic_Pathways"
"H_FA_metabolism","DLST","Metabolic_Pathways"
"H_FA_metabolism","ECH1","Metabolic_Pathways"
